2013 Federal Election House of Representatives Distribution of Preferences By Polling Place [17496 19/11/2013 10:14:27      ]
StateAb,DivisionId,DivisionNm,PPId,PPNm,CountNum,BallotPosition,CandidateId,Surname,GivenNm,PartyAb,PartyNm,SittingMemberFl,CalculationType,CalculationValue
"ACT","102","Fraser","0","PRE_POLL","0","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Percent","2.410"
"ACT","102","Fraser","0","PRE_POLL","0","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Count","0"
"ACT","102","Fraser","0","PRE_POLL","0","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","0","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Count","1735"
"ACT","102","Fraser","0","PRE_POLL","0","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Percent","31.150"
"ACT","102","Fraser","0","PRE_POLL","0","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Count","0"
"ACT","102","Fraser","0","PRE_POLL","0","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","0","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Count","2289"
"ACT","102","Fraser","0","PRE_POLL","0","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Percent","41.100"
"ACT","102","Fraser","0","PRE_POLL","0","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Count","0"
"ACT","102","Fraser","0","PRE_POLL","0","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","0","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Count","108"
"ACT","102","Fraser","0","PRE_POLL","0","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Percent","1.940"
"ACT","102","Fraser","0","PRE_POLL","0","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Count","0"
"ACT","102","Fraser","0","PRE_POLL","0","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","0","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Count","47"
"ACT","102","Fraser","0","PRE_POLL","0","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Percent","0.840"
"ACT","102","Fraser","0","PRE_POLL","0","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Count","0"
"ACT","102","Fraser","0","PRE_POLL","0","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","0","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Count","249"
"ACT","102","Fraser","0","PRE_POLL","0","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Percent","4.470"
"ACT","102","Fraser","0","PRE_POLL","0","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Count","0"
"ACT","102","Fraser","0","PRE_POLL","0","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","0","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Count","1008"
"ACT","102","Fraser","0","PRE_POLL","0","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Percent","18.100"
"ACT","102","Fraser","0","PRE_POLL","0","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Count","0"
"ACT","102","Fraser","0","PRE_POLL","0","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","1","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Count","142"
"ACT","102","Fraser","0","PRE_POLL","1","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Percent","2.550"
"ACT","102","Fraser","0","PRE_POLL","1","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Count","8"
"ACT","102","Fraser","0","PRE_POLL","1","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Percent","17.020"
"ACT","102","Fraser","0","PRE_POLL","1","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Count","1747"
"ACT","102","Fraser","0","PRE_POLL","1","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Percent","31.360"
"ACT","102","Fraser","0","PRE_POLL","1","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Count","12"
"ACT","102","Fraser","0","PRE_POLL","1","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Percent","25.530"
"ACT","102","Fraser","0","PRE_POLL","1","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Count","2291"
"ACT","102","Fraser","0","PRE_POLL","1","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Percent","41.130"
"ACT","102","Fraser","0","PRE_POLL","1","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Count","2"
"ACT","102","Fraser","0","PRE_POLL","1","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Percent","4.260"
"ACT","102","Fraser","0","PRE_POLL","1","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Count","120"
"ACT","102","Fraser","0","PRE_POLL","1","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Percent","2.150"
"ACT","102","Fraser","0","PRE_POLL","1","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Count","12"
"ACT","102","Fraser","0","PRE_POLL","1","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Percent","25.530"
"ACT","102","Fraser","0","PRE_POLL","1","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Count","0"
"ACT","102","Fraser","0","PRE_POLL","1","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","1","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Count","-47"
"ACT","102","Fraser","0","PRE_POLL","1","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Percent","-100.000"
"ACT","102","Fraser","0","PRE_POLL","1","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Count","257"
"ACT","102","Fraser","0","PRE_POLL","1","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Percent","4.610"
"ACT","102","Fraser","0","PRE_POLL","1","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Count","8"
"ACT","102","Fraser","0","PRE_POLL","1","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Percent","17.020"
"ACT","102","Fraser","0","PRE_POLL","1","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Count","1013"
"ACT","102","Fraser","0","PRE_POLL","1","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Percent","18.190"
"ACT","102","Fraser","0","PRE_POLL","1","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Count","5"
"ACT","102","Fraser","0","PRE_POLL","1","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Percent","10.640"
"ACT","102","Fraser","0","PRE_POLL","2","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Count","0"
"ACT","102","Fraser","0","PRE_POLL","2","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","2","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Count","-142"
"ACT","102","Fraser","0","PRE_POLL","2","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Percent","-100.000"
"ACT","102","Fraser","0","PRE_POLL","2","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Count","1796"
"ACT","102","Fraser","0","PRE_POLL","2","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Percent","32.240"
"ACT","102","Fraser","0","PRE_POLL","2","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Count","49"
"ACT","102","Fraser","0","PRE_POLL","2","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Percent","34.510"
"ACT","102","Fraser","0","PRE_POLL","2","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Count","2321"
"ACT","102","Fraser","0","PRE_POLL","2","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Percent","41.670"
"ACT","102","Fraser","0","PRE_POLL","2","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Count","30"
"ACT","102","Fraser","0","PRE_POLL","2","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Percent","21.130"
"ACT","102","Fraser","0","PRE_POLL","2","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Count","128"
"ACT","102","Fraser","0","PRE_POLL","2","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Percent","2.300"
"ACT","102","Fraser","0","PRE_POLL","2","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Count","8"
"ACT","102","Fraser","0","PRE_POLL","2","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Percent","5.630"
"ACT","102","Fraser","0","PRE_POLL","2","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Count","0"
"ACT","102","Fraser","0","PRE_POLL","2","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","2","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Count","0"
"ACT","102","Fraser","0","PRE_POLL","2","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","2","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Count","275"
"ACT","102","Fraser","0","PRE_POLL","2","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Percent","4.940"
"ACT","102","Fraser","0","PRE_POLL","2","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Count","18"
"ACT","102","Fraser","0","PRE_POLL","2","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Percent","12.680"
"ACT","102","Fraser","0","PRE_POLL","2","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Count","1050"
"ACT","102","Fraser","0","PRE_POLL","2","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Percent","18.850"
"ACT","102","Fraser","0","PRE_POLL","2","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Count","37"
"ACT","102","Fraser","0","PRE_POLL","2","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Percent","26.060"
"ACT","102","Fraser","0","PRE_POLL","3","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Count","0"
"ACT","102","Fraser","0","PRE_POLL","3","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","3","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Count","0"
"ACT","102","Fraser","0","PRE_POLL","3","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","3","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Count","1829"
"ACT","102","Fraser","0","PRE_POLL","3","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Percent","32.840"
"ACT","102","Fraser","0","PRE_POLL","3","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Count","33"
"ACT","102","Fraser","0","PRE_POLL","3","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Percent","25.780"
"ACT","102","Fraser","0","PRE_POLL","3","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Count","2355"
"ACT","102","Fraser","0","PRE_POLL","3","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Percent","42.280"
"ACT","102","Fraser","0","PRE_POLL","3","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Count","34"
"ACT","102","Fraser","0","PRE_POLL","3","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Percent","26.560"
"ACT","102","Fraser","0","PRE_POLL","3","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Count","0"
"ACT","102","Fraser","0","PRE_POLL","3","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","3","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Count","-128"
"ACT","102","Fraser","0","PRE_POLL","3","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Percent","-100.000"
"ACT","102","Fraser","0","PRE_POLL","3","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Count","0"
"ACT","102","Fraser","0","PRE_POLL","3","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","3","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Count","0"
"ACT","102","Fraser","0","PRE_POLL","3","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","3","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Count","315"
"ACT","102","Fraser","0","PRE_POLL","3","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Percent","5.660"
"ACT","102","Fraser","0","PRE_POLL","3","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Count","40"
"ACT","102","Fraser","0","PRE_POLL","3","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Percent","31.250"
"ACT","102","Fraser","0","PRE_POLL","3","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Count","1071"
"ACT","102","Fraser","0","PRE_POLL","3","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Percent","19.230"
"ACT","102","Fraser","0","PRE_POLL","3","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Count","21"
"ACT","102","Fraser","0","PRE_POLL","3","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Percent","16.410"
"ACT","102","Fraser","0","PRE_POLL","4","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Count","0"
"ACT","102","Fraser","0","PRE_POLL","4","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","4","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Count","0"
"ACT","102","Fraser","0","PRE_POLL","4","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","4","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Count","1907"
"ACT","102","Fraser","0","PRE_POLL","4","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Percent","34.240"
"ACT","102","Fraser","0","PRE_POLL","4","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Count","78"
"ACT","102","Fraser","0","PRE_POLL","4","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Percent","24.760"
"ACT","102","Fraser","0","PRE_POLL","4","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Count","2459"
"ACT","102","Fraser","0","PRE_POLL","4","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Percent","44.150"
"ACT","102","Fraser","0","PRE_POLL","4","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Count","104"
"ACT","102","Fraser","0","PRE_POLL","4","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Percent","33.020"
"ACT","102","Fraser","0","PRE_POLL","4","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Count","0"
"ACT","102","Fraser","0","PRE_POLL","4","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","4","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Count","0"
"ACT","102","Fraser","0","PRE_POLL","4","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","4","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Count","0"
"ACT","102","Fraser","0","PRE_POLL","4","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","4","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Count","0"
"ACT","102","Fraser","0","PRE_POLL","4","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","4","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Count","0"
"ACT","102","Fraser","0","PRE_POLL","4","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","4","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Count","-315"
"ACT","102","Fraser","0","PRE_POLL","4","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Percent","-100.000"
"ACT","102","Fraser","0","PRE_POLL","4","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Count","1204"
"ACT","102","Fraser","0","PRE_POLL","4","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Percent","21.620"
"ACT","102","Fraser","0","PRE_POLL","4","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Count","133"
"ACT","102","Fraser","0","PRE_POLL","4","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Percent","42.220"
"ACT","102","Fraser","0","PRE_POLL","5","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Count","0"
"ACT","102","Fraser","0","PRE_POLL","5","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","5","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Count","0"
"ACT","102","Fraser","0","PRE_POLL","5","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","5","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Count","2041"
"ACT","102","Fraser","0","PRE_POLL","5","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Percent","36.640"
"ACT","102","Fraser","0","PRE_POLL","5","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Count","134"
"ACT","102","Fraser","0","PRE_POLL","5","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Percent","11.130"
"ACT","102","Fraser","0","PRE_POLL","5","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Count","3529"
"ACT","102","Fraser","0","PRE_POLL","5","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Percent","63.360"
"ACT","102","Fraser","0","PRE_POLL","5","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Count","1070"
"ACT","102","Fraser","0","PRE_POLL","5","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Percent","88.870"
"ACT","102","Fraser","0","PRE_POLL","5","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Count","0"
"ACT","102","Fraser","0","PRE_POLL","5","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","5","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Count","0"
"ACT","102","Fraser","0","PRE_POLL","5","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","5","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Count","0"
"ACT","102","Fraser","0","PRE_POLL","5","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","5","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Count","0"
"ACT","102","Fraser","0","PRE_POLL","5","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","5","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Count","0"
"ACT","102","Fraser","0","PRE_POLL","5","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","5","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Count","0"
"ACT","102","Fraser","0","PRE_POLL","5","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","5","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Count","0"
"ACT","102","Fraser","0","PRE_POLL","5","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Preference Percent","0.000"
"ACT","102","Fraser","0","PRE_POLL","5","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Count","-1204"
"ACT","102","Fraser","0","PRE_POLL","5","7","24890","VERWEY","Adam John","GRN","Australian Greens","N","Transfer Percent","-100.000"
"ACT","102","Fraser","0","PROVISIONAL","0","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Count","12"
"ACT","102","Fraser","0","PROVISIONAL","0","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Preference Percent","3.800"
"ACT","102","Fraser","0","PROVISIONAL","0","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Count","0"
"ACT","102","Fraser","0","PROVISIONAL","0","1","24908","CHURCHILL","Darren Mark","DEM","Australian Democrats","N","Transfer Percent","0.000"
"ACT","102","Fraser","0","PROVISIONAL","0","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Count","71"
"ACT","102","Fraser","0","PROVISIONAL","0","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Preference Percent","22.470"
"ACT","102","Fraser","0","PROVISIONAL","0","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Count","0"
"ACT","102","Fraser","0","PROVISIONAL","0","2","24865","LEE","Elizabeth Seul-Gi","LP","Liberal Party of Australia - ACT Division","N","Transfer Percent","0.000"
"ACT","102","Fraser","0","PROVISIONAL","0","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Count","152"
"ACT","102","Fraser","0","PROVISIONAL","0","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Preference Percent","48.100"
"ACT","102","Fraser","0","PROVISIONAL","0","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Count","0"
"ACT","102","Fraser","0","PROVISIONAL","0","3","24147","LEIGH","Andrew Keith","ALP","Australian Labor Party (ACT Branch)","Y","Transfer Percent","0.000"
"ACT","102","Fraser","0","PROVISIONAL","0","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Count","20"
"ACT","102","Fraser","0","PROVISIONAL","0","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Preference Percent","6.330"
"ACT","102","Fraser","0","PROVISIONAL","0","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Count","0"
"ACT","102","Fraser","0","PROVISIONAL","0","4","24246","ALCAZAR","Freddy Alejandro","PUP","Palmer United Party","N","Transfer Percent","0.000"
"ACT","102","Fraser","0","PROVISIONAL","0","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Count","6"
"ACT","102","Fraser","0","PROVISIONAL","0","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Preference Percent","1.900"
"ACT","102","Fraser","0","PROVISIONAL","0","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Count","0"
"ACT","102","Fraser","0","PROVISIONAL","0","5","24251","ROSS","Jill Elizabeth","RUA","Rise Up Australia Party","N","Transfer Percent","0.000"
"ACT","102","Fraser","0","PROVISIONAL","0","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Count","16"
"ACT","102","Fraser","0","PROVISIONAL","0","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Preference Percent","5.060"
"ACT","102","Fraser","0","PROVISIONAL","0","6","24135","HUGGINS","Sam Arthur","BTA","Bullet Train For Australia","N","Transfer Count","0"
